entry_date,entry_price,exit_date,exit_price,exit_reason,profit,return_pct,r_multiple
2022-07-29,1754.0,2022-08-09,1794.0,take_profit,40.0,0.02280501710376283,2.0
2022-10-04,1701.199951171875,2022-10-10,1681.199951171875,stop_loss,-20.0,-0.011756407579381224,-1.0
2022-10-12,1668.0,2022-10-13,1648.0,stop_loss,-20.0,-0.011990407673860911,-1.0
2022-11-07,1676.9000244140625,2022-11-09,1716.9000244140625,take_profit,40.0,0.023853538921604276,2.0
2023-03-06,1853.300048828125,2023-03-07,1833.300048828125,stop_loss,-20.0,-0.010791560714977782,-1.0
2023-03-13,1890.800048828125,2023-03-16,1930.800048828125,take_profit,40.0,0.0211550660921503,2.0
2023-05-03,2017.0999755859375,2023-05-04,2057.0999755859375,take_profit,40.0,0.0198304498954647,2.0
2023-07-12,1932.300048828125,2023-07-18,1972.300048828125,take_profit,40.0,0.020700718826901988,2.0
2023-07-31,1959.199951171875,2023-08-02,1939.199951171875,stop_loss,-20.0,-0.010208248519012676,-1.0
2023-08-29,1917.9000244140625,2023-09-12,1911.300048828125,time_exit,-6.5999755859375,-0.0034412511089851297,-0.329998779296875
2023-09-18,1928.199951171875,2023-09-26,1905.0,stop_loss,-23.199951171875,-0.012031921874998021,-1.15999755859375
2023-10-16,1910.4000244140625,2023-10-18,1950.4000244140625,take_profit,40.0,0.02093802318300764,2.0
2023-11-17,1982.5,2023-11-28,2040.5999755859375,take_profit,58.0999755859375,0.029306418958858764,2.904998779296875
2023-12-15,2032.5999755859375,2023-12-27,2072.5999755859375,take_profit,40.0,0.019679228810611987,2.0
2024-01-16,2051.699951171875,2024-01-16,2031.699951171875,stop_loss,-20.0,-0.009748014074171297,-1.0
2024-01-31,2035.4000244140625,2024-02-05,2015.4000244140625,stop_loss,-20.0,-0.009826078294244625,-1.0
2024-02-07,2032.800048828125,2024-02-12,2012.800048828125,stop_loss,-20.0,-0.009838645965956988,-1.0
2024-02-21,2028.199951171875,2024-03-01,2068.199951171875,take_profit,40.0,0.019721921389894707,2.0
2024-05-13,2358.300048828125,2024-05-13,2338.300048828125,stop_loss,-20.0,-0.00848068506377647,-1.0
2024-05-29,2340.300048828125,2024-05-31,2320.300048828125,stop_loss,-20.0,-0.008545912738845064,-1.0
2024-06-07,2379.89990234375,2024-06-07,2359.89990234375,stop_loss,-20.0,-0.0084037147866193,-1.0
2024-06-21,2331.199951171875,2024-06-26,2307.89990234375,stop_loss,-23.300048828125,-0.00999487359135035,-1.16500244140625
2024-07-01,2323.800048828125,2024-07-05,2363.800048828125,take_profit,40.0,0.017213184938253058,2.0
2024-07-31,2407.10009765625,2024-07-31,2447.10009765625,take_profit,40.0,0.01661750586896959,2.0
2024-08-09,2422.300048828125,2024-08-12,2462.300048828125,take_profit,40.0,0.01651323089365062,2.0
2024-10-14,2655.0,2024-10-18,2713.699951171875,take_profit,58.699951171875,0.022109209480932205,2.93499755859375
2024-11-25,2689.39990234375,2024-11-25,2669.39990234375,stop_loss,-20.0,-0.007436603229802478,-1.0
2024-12-02,2649.0,2024-12-02,2629.0,stop_loss,-20.0,-0.007550018875047188,-1.0
2024-12-04,2639.199951171875,2024-12-06,2619.199951171875,stop_loss,-20.0,-0.007578054095946564,-1.0
2024-12-09,2632.10009765625,2024-12-09,2672.10009765625,take_profit,40.0,0.015196990431943658,2.0
