entry_date,entry_price,exit_date,exit_price,exit_reason,ambiguous,profit,return_pct,r_multiple,direction,entry_type,days_held,mae,mfe
2022-01-31,115.23899841308594,2022-02-02,114.23899841308594,stop_loss,False,-1.01,-0.008764394119250778,-1.01,long,market,3,1.045997619628892,0.33800506591796875
2022-02-07,115.24600219726562,2022-02-18,114.86599731445312,time_exit,False,-0.3900048828125,-0.0033841076946420395,-0.3900048828125,long,market,10,0.4589996337890625,1.0779953002929688
2022-02-28,115.58799743652344,2022-03-11,116.1790008544922,time_exit,False,0.5810034179687642,0.0050265030180822136,0.5810034179687642,long,market,10,0.9369964599609375,1.5760040283203267
2022-05-17,128.92300415039062,2022-05-19,127.91400146484376,stop_loss,False,-1.0190026855468608,-0.007903963239626178,-1.0190026855468608,long,market,3,1.8940048217773438,0.826995849609375
2022-06-02,130.1219940185547,2022-06-07,132.17599487304688,take_profit,False,2.0440008544921877,0.01570834254354206,2.0440008544921877,long,market,4,0.595001220703125,2.8660125732421875
2022-07-28,136.11099243164062,2022-07-28,135.11099243164062,stop_loss,False,-1.01,-0.0074204146333534,-1.01,long,market,1,1.7559967041015625,0.3000030517578125
2022-08-19,135.7949981689453,2022-08-29,137.7949981689453,take_profit,False,1.99,0.014654442555566005,1.99,long,market,7,0.0,3.1999969482421875
2022-11-01,148.73699951171875,2022-11-01,147.73699951171875,stop_loss,False,-1.01,-0.006790509444964457,-1.01,long,market,1,1.746002197265625,0.07000732421875
2022-12-19,136.02999877929688,2022-12-20,135.02999877929688,stop_loss,False,-1.01,-0.007424832824108774,-1.01,long,market,2,5.01300048828125,1.4219970703125
2023-02-01,130.11000061035156,2023-02-02,128.6219940185547,stop_loss,False,-1.498006591796875,-0.011513385479745309,-1.498006591796875,long,market,2,2.016998291015625,0.2859954833984375
2023-02-07,132.6230010986328,2023-02-07,131.6230010986328,stop_loss,False,-1.01,-0.0076155718965283765,-1.01,long,market,1,1.4629974365234375,0.0
2023-04-04,132.2989959716797,2023-04-05,131.2989959716797,stop_loss,False,-1.01,-0.007634222713346997,-1.01,long,market,2,1.614990234375,0.84100341796875
2023-04-12,133.593994140625,2023-04-13,132.593994140625,stop_loss,False,-1.01,-0.007560220101936948,-1.01,long,market,2,1.563995361328125,0.4290008544921875
2023-05-09,135.072998046875,2023-05-11,134.072998046875,stop_loss,False,-1.01,-0.007477438234172422,-1.01,long,market,3,1.3209991455078125,0.38299560546875
2023-05-16,136.0449981689453,2023-05-18,138.0449981689453,take_profit,False,1.99,0.014627513152146544,1.99,long,market,3,0.3470001220703125,2.6139984130859375
2023-08-02,142.97000122070312,2023-08-04,141.97000122070312,stop_loss,False,-1.01,-0.007064419048586707,-1.01,long,market,3,1.412994384765625,0.9080047607421875
2023-10-12,149.03599548339844,2023-10-25,149.85400390625,time_exit,False,0.8080084228515625,0.005421565577032489,0.8080084228515625,long,market,10,0.0780029296875,0.9560089111328125
2023-11-02,150.5749969482422,2023-11-03,149.5749969482422,stop_loss,False,-1.01,-0.006707620922929002,-1.01,long,market,2,1.3159942626953125,0.01300048828125
2023-11-08,150.39599609375,2023-11-17,149.39599609375,stop_loss,False,-1.01,-0.0067156043128329835,-1.01,long,market,8,1.180999755859375,1.5070037841796875
2024-01-05,144.76499938964844,2024-01-08,143.76499938964844,stop_loss,False,-1.01,-0.00697682453810186,-1.01,long,market,2,1.095001220703125,1.1929931640625
2024-02-06,148.63999938964844,2024-02-13,150.63999938964844,take_profit,False,1.99,0.013388051723435268,1.99,long,market,6,0.9770050048828125,2.1139984130859375
2024-03-21,150.75999450683594,2024-04-03,151.5399932861328,time_exit,False,0.769998779296875,0.005107447647604954,0.769998779296875,long,market,10,0.4839935302734375,1.18701171875
2024-05-10,155.38900756835938,2024-05-16,154.28199768066406,stop_loss,False,-1.1170098876953125,-0.007188474301851197,-1.1170098876953125,long,market,5,1.79901123046875,1.2819976806640625
2024-05-21,156.3699951171875,2024-06-03,157.17999267578125,time_exit,False,0.79999755859375,0.005116055404326209,0.79999755859375,long,market,10,0.4980010986328125,1.269012451171875
2024-06-11,157.0399932861328,2024-06-12,156.0399932861328,stop_loss,False,-1.01,-0.00643148269982247,-1.01,long,market,2,1.3109893798828125,0.3480072021484375
2024-09-03,146.7220001220703,2024-09-03,145.7220001220703,stop_loss,False,-1.01,-0.006883766573245297,-1.01,long,market,1,1.5540008544921875,0.46600341796875
2024-09-24,143.63800048828125,2024-09-27,142.63800048828125,stop_loss,True,-1.01,-0.007031565439275251,-1.01,long,market,4,1.1840057373046875,2.824005126953125
2024-10-02,143.73599243164062,2024-10-02,145.73599243164062,take_profit,False,1.99,0.013844827355586831,1.99,long,market,1,0.2039947509765625,2.5160064697265625
2024-12-16,153.4530029296875,2024-12-19,155.4530029296875,take_profit,False,1.99,0.012968139834394914,1.99,long,market,4,0.1269989013671875,4.3379974365234375
