Date,Open,High,Low,Close
2022-10-07,0.97888,0.98167,0.97259,0.97388
2022-10-10,0.97336,0.97531,0.96815,0.9711
2022-10-11,0.97112,0.97745,0.96698,0.97004
2022-10-12,0.97004,0.97346,0.96678,0.97046
2022-10-13,0.97046,0.98057,0.96315,0.97671
2022-10-14,0.97669,0.98086,0.9707,0.97182
2022-10-17,0.97201,0.9852,0.97182,0.98435
2022-10-18,0.98434,0.98755,0.98124,0.98625
2022-10-19,0.98625,0.98667,0.97571,0.97652
2022-10-20,0.97653,0.98454,0.97544,0.97782
2022-10-21,0.97785,0.98689,0.97048,0.98613
2022-10-24,0.98712,0.9899,0.98067,0.98842
2022-10-25,0.98842,0.99768,0.98484,0.99616
2022-10-26,0.99617,1.00934,0.99434,1.00932
2022-10-27,1.00932,1.00934,0.99575,0.99668
2022-10-28,0.99668,0.9998,0.99265,0.99631
2022-10-31,0.99464,0.99656,0.98717,0.98856
2022-11-01,0.98856,0.99539,0.98527,0.98772
2022-11-02,0.98772,0.99757,0.98098,0.98138
2022-11-03,0.98141,0.98394,0.97299,0.97488
2022-11-04,0.97491,0.99664,0.97472,0.9956
2022-11-07,0.99036,1.0034,0.99001,1.00173
2022-11-08,1.00172,1.00963,0.99715,1.00804
2022-11-09,1.00804,1.0088,0.99927,1.0019
2022-11-10,1.0019,1.02218,0.99354,1.01914
2022-11-11,1.01915,1.0364,1.0163,1.03538
2022-11-14,1.03354,1.03584,1.02713,1.03196
2022-11-15,1.03196,1.04808,1.02799,1.03572
2022-11-16,1.03574,1.04384,1.03307,1.03932
2022-11-17,1.03933,1.04065,1.03051,1.03607
2022-11-18,1.03606,1.03959,1.03134,1.03235
2022-11-21,1.03227,1.0333,1.02227,1.0245
2022-11-22,1.02451,1.03106,1.02417,1.03104
2022-11-23,1.03105,1.04191,1.02963,1.04175
2022-11-24,1.04178,1.04484,1.03816,1.04074
2022-11-25,1.04074,1.04291,1.03546,1.03926
2022-11-28,1.03716,1.04967,1.033,1.03433
2022-11-29,1.03432,1.03942,1.03188,1.03235
2022-11-30,1.03234,1.04299,1.029,1.04229
2022-12-01,1.04228,1.05393,1.03929,1.05278
2022-12-02,1.05278,1.05448,1.0428,1.05325
2022-12-05,1.05303,1.05948,1.048,1.04963
2022-12-06,1.04966,1.05326,1.04591,1.04671
2022-12-07,1.04671,1.05496,1.04431,1.05117
2022-12-08,1.05118,1.05647,1.04895,1.05555
2022-12-09,1.05554,1.05881,1.05027,1.05316
2022-12-12,1.05264,1.058,1.05057,1.05413
